Référence interne;Titre du produit;Type de Produit;Marque;Plage de poids;Descriptif détaillé du produit;Prix Public;Prix de vente;Quantité;Qualité;Commentaire d'annonce;Commentaire privé;Images - URL Vue 1;Images - URL Vue 2;Expédition, Retrait;Téléphone;Code Postal;Pays
8437008001098;MASQUE SHHH - sex toy by Bijoux Indiscrets ;Jeux coquins;Bijoux indiscrets ;Menos de 250 g;"D&amp;rsquo;un c&amp;ocirc;t&amp;eacute; &amp;laquo; Ohhh &amp;raquo; pour exprimer vos fantasmes les plus ardant, Un c&amp;ocirc;t&amp;eacute; &amp;laquo; Shhh &amp;raquo; pour dire les plus secrets&amp;hellip;Osez dire vos souhaits, ils ne seront que mieux r&amp;eacute;alis&amp;eacute;s !!!&amp;nbsp;SatinR&amp;eacute;versibleTaille uniqueCouleur noire.";12.46;12.46;488;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/a/masque-shhh---sex-toy-by-bijoux-indiscrets.jpg;http://www.keepsecret.com/media/catalog/product/m/a/masque-shhh---sex-toy-by-bijoux-indiscrets.jpg;EXP / RET;+(33)826140202;75010;France
489;MIMI NOIR - NIPPIES by Bijoux Indiscrets ;Jeux coquins;Bijoux indiscrets ;Menos de 250 g;"Apr&amp;egrave;s avoir retir&amp;eacute; en faisant attention de ne pas toucher le c&amp;ocirc;t&amp;eacute; adh&amp;eacute;sif du plastique, appliquez Mimi sur votre peau, propre et s&amp;egrave;che.Appr&amp;ecirc;tez vous &amp;agrave; passer un agr&amp;eacute;able moment avec votre compagnon&amp;hellip;Couvre t&amp;eacute;tons adh&amp;eacute;sifs en brillantsUsage unique (entre 6h et 8h)R&amp;eacute;siste &amp;agrave; l&amp;rsquo;eauCouleurs : Argent, Noir.";10.79;10.79;493;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/i/mimi-noir---nippies-by-bijoux-indiscrets.jpg;http://www.keepsecret.com/media/catalog/product/m/i/mimi-noir---nippies-by-bijoux-indiscrets.jpg;EXP / RET;+(33)826140202;75010;France
490;STARBUST VIOLET - KeepSecret ;Jeux coquins; ;Menos de 250 g;"Laissez les fines plumes de ce plumeau effleurez votre corps, mettre vos sens en &amp;eacute;veil&amp;hellip;Appr&amp;ecirc;tez vous &amp;agrave; passer de d&amp;eacute;licieux moments.Couleurs : Violet, Rouge, Plum.";8.28;8.28;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/t/starbust-violet---keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/t/starbust-violet---keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
4892503069037;MENOTTES STRASS : sextoy by KeepSecret ;Jeux coquins;Keep Secret ;De 250 g a 500 g;"Jouez la femme soumise ou contraire, dominez la situation gr&amp;acirc;ce &amp;agrave; ces superbes menottes.Menottes en acier pav&amp;eacute;es de strassJeu de cl&amp;eacute;sSyst&amp;egrave;me d&amp;rsquo;ouverture de s&amp;eacute;curit&amp;eacute;.";58.44;58.44;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/e/menotte_strass.jpg;http://www.keepsecret.com/media/catalog/product/m/e/menotte_strass.jpg;EXP / RET;+(33)826140202;75010;France
3700577803543;TOY BAG - pochette sextoys by Fun Factory ;Jeux coquins;Fun Factory ;Menos de 250 g;"Pour tous les sextoys inf&amp;eacute;rieurs &amp;agrave; 25 cm.Pochette velours doubl&amp;eacute;e satin.";13.29;13.29;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/t/o/toy-bag---pochette-sextoys-by-fun-factory.jpg;http://www.keepsecret.com/media/catalog/product/t/o/toy-bag---pochette-sextoys-by-fun-factory.jpg;EXP / RET;+(33)826140202;75010;France
493;CACHE SEINS ARGENT - nippies SWAROVSKI ;Jeux coquins; ;Menos de 250 g;"Les cache-seins pampilles Lux-me sont livr&amp;eacute;s avec une boite de bandes adh&amp;eacute;sives pour &amp;ecirc;tre port&amp;eacute;s encore et encore...Dimension : 5,3 cm.";132.94;132.94;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/a/cache-seins-argent---nippies-swarovski3.jpg;http://www.keepsecret.com/media/catalog/product/c/a/cache-seins-argent---nippies-swarovski3.jpg;EXP / RET;+(33)826140202;75010;France
494;CACHE SEINS NOIR - nippies SWAROVSKI ;Jeux coquins; ;Menos de 250 g;"Les cache-seins pampilles Lux-me sont livr&amp;eacute;s avec une boite de bandes adh&amp;eacute;sives pour &amp;ecirc;tre port&amp;eacute;s encore et encore...Dimension : 5,3 cm.";132.94;132.94;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/a/cache-seins-noir---nippies-swarovski_1.jpg;http://www.keepsecret.com/media/catalog/product/c/a/cache-seins-noir---nippies-swarovski_1.jpg;EXP / RET;+(33)826140202;75010;France
876651000528;NIPPIES CROIX CARAMEL : caches seins by Bristols6 ;Jeux coquins;Bristols 6 ;Menos de 250 g;"A porter en soir&amp;eacute;e sous une chemise transparente ou tr&amp;eacute;s d&amp;eacute;collet&amp;eacute;e ou ou en fin de soir&amp;eacute;e pour un strip tease aguicheur....Ils sont auto-adh&amp;eacute;sifs et n&amp;#39;irritent pas la peau.&amp;nbsp;2 paires diff&amp;eacute;rentes par pochette.";13.29;13.29;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/n/i/nippies_croix_marron.jpg;http://www.keepsecret.com/media/catalog/product/n/i/nippies_croix_marron.jpg;EXP / RET;+(33)826140202;75010;France
876651000481;NIPPIES CROIX CREME : caches seins by Bristols6 ;Jeux coquins;Bristols 6 ;Menos de 250 g;"A porter en soir&amp;eacute;e sous une chemise transparente ou tr&amp;eacute;s d&amp;eacute;collet&amp;eacute;e ou ou en fin de soir&amp;eacute;e pour un strip tease aguicheur....Ils sont auto-adh&amp;eacute;sifs et n&amp;#39;irritent pas la peau.&amp;nbsp;2 paires diff&amp;eacute;rentes par pochette.";13.29;13.29;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/n/i/nippies_croix_creme_2.jpg;http://www.keepsecret.com/media/catalog/product/n/i/nippies_croix_creme_2.jpg;EXP / RET;+(33)826140202;75010;France
876651000542;NIPPIES COEUR CARAMEL : caches seins by Bristols6 ;Jeux coquins;Bristols 6 ;Menos de 250 g;"A porter en soir&amp;eacute;e sous une chemise transparente ou tr&amp;eacute;s d&amp;eacute;collet&amp;eacute;e ou ou en fin de soir&amp;eacute;e pour un strip tease aguicheur....Ils sont auto-adh&amp;eacute;sifs et n&amp;#39;irritent pas la peau.2 paires diff&amp;eacute;rentes par pochette.";13.29;13.29;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/n/i/nippies_coeur_marron.jpg;http://www.keepsecret.com/media/catalog/product/n/i/nippies_coeur_marron.jpg;EXP / RET;+(33)826140202;75010;France
498;NIPPIES COEUR NOIR : caches seins by Bristols6 ;Jeux coquins;Keep Secret ;Menos de 250 g;"A porter en soir&amp;eacute;e sous une chemise transparente ou tr&amp;eacute;s d&amp;eacute;collet&amp;eacute;e ou ou en fin de soir&amp;eacute;e pour un strip tease aguicheur....Ils sont auto-adh&amp;eacute;sifs et n&amp;#39;irritent pas la peau.2 paires diff&amp;eacute;rentes par pochette.";13.29;13.29;498;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/n/i/nippies_coeur_noir_2.jpg;http://www.keepsecret.com/media/catalog/product/n/i/nippies_coeur_noir_2.jpg;EXP / RET;+(33)826140202;75010;France
3700577801150;CRAVACHE OR - cristaux SWAROVSKI ;Jeux coquins; ;Menos de 250 g;"L&amp;#39;accessoire de soumission luxueux par excellence. Cette cravache en cuir v&amp;eacute;ritable, faite &amp;agrave; la main et incrust&amp;eacute;e du plus fin des cristaux autrichiens est un objet de d&amp;eacute;sir &amp;agrave; elle seule.Cuir v&amp;eacute;ritableEnti&amp;egrave;rement r&amp;eacute;alis&amp;eacute; &amp;agrave; la mainLongueur: 66cmCouleurs : Noir, Or, Blanc.";166.39;166.39;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/r/cravache-or---cristaux-swarovski2.jpg;http://www.keepsecret.com/media/catalog/product/c/r/cravache-or---cristaux-swarovski2.jpg;EXP / RET;+(33)826140202;75010;France
814371002200;LIT de ROSES KIT -  BLANC ;Jeux coquins;Keep Secret ;Menos de 250 g;"Id&amp;eacute;al pour d&amp;eacute;corer une table pour un souper aux chandelles ou pour donner &amp;agrave; votre chambre &amp;agrave; coucher une atmosph&amp;egrave;re sensuelle&amp;hellip;Le coffret A Bed Of Roses contient :p&amp;eacute;tales de roses blanches ou rouges parfum&amp;eacute;es4 bougies 1 carte d&amp;rsquo;invitation.";19.90;19.90;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/a/_/a_bed_of-roses-blanche3.jpg;http://www.keepsecret.com/media/catalog/product/a/_/a_bed_of-roses-blanche3.jpg;EXP / RET;+(33)826140202;75010;France
3700577803529;PLEASURE CAN PINK : by Fun Factory ;Jeux coquins; ;De 500 g a 3 kg;"microbes, le contact avec d&amp;#39;autres objet ou encore d&amp;#39;&amp;ecirc;tre vu par des personnes de votre entourageLongueur : 16, 5 cmDiam&amp;egrave;tre : 4,5 &amp;ndash; 6,5 cmCouleurs : m&amp;eacute;tallique, Rose.";15.80;15.80;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/p/l/pleasure_can_silver-pink.jpg;http://www.keepsecret.com/media/catalog/product/p/l/pleasure_can_silver-pink.jpg;EXP / RET;+(33)826140202;75010;France
3700577801592;MENOTTES FOURRURES NOIRES - sex toy by KeepSecret ;Jeux coquins;Keep Secret ;De 250 g a 500 g;"Des menottes en fourrure pour corser vos ébats amoureux !
Attachez vous, faites vous attacher, pour alterner les rôles de soumis/dominant
Les menottes en fourrures font parties des accessoires érotiques les plus vendus et utilisés dans le monde. 

Bien entendu ces menottes sont munies d'un loquet de sécurité qui permet au &quot;prisonnier&quot;, d'un seul geste et à tout moment, de se libérer lui-même en toute facilité.
Couleur : Noir

Contient: 
- 1 paire de menottes en métal
- 2 clés
.";14.90;14.90;477;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/e/menotte_fourrure_noir.jpg;http://www.keepsecret.com/media/catalog/product/m/e/menotte_fourrure_noir.jpg;EXP / RET;+(33)826140202;75010;France
3700577801228;MENOTTES FOURRURES VIOLETTES - sex toy by KeepSecret ;Jeux coquins;Keep Secret ;De 250 g a 500 g;"Des menottes en fourrure pour corser vos ébats amoureux !
Attachez vous, faites vous attacher, pour alterner les rôles de soumis/dominant
Les menottes en fourrures font parties des accessoires érotiques les plus vendus et utilisés dans le monde. 

Bien entendu ces menottes sont munies d'un loquet de sécurité qui permet au &quot;prisonnier&quot;, d'un seul geste et à tout moment, de se libérer lui-même en toute facilité.

Contient: 
- 1 paire de menottes en métal
- 2 clés
.";12.00;12.00;475;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/e/menotte_fourrure_violet.jpg;http://www.keepsecret.com/media/catalog/product/m/e/menotte_fourrure_violet.jpg;EXP / RET;+(33)826140202;75010;France
646709720032;STARBUST ROUGE - KeepSecret ;Jeux coquins; ;Menos de 250 g;"Laissez les fines plumes de ce plumeau effleurez votre corps, mettre vos sens en &amp;eacute;veil&amp;hellip;Appr&amp;ecirc;tez vous &amp;agrave; passer de d&amp;eacute;licieux moments.Couleurs :Violet, Rouge, Plum.";8.28;8.28;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/t/starbust-rouge---keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/t/starbust-rouge---keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
646709800154;FOUET ROSE - sex toy by KeepSecret ;Jeux coquins;Keep Secret ;Menos de 250 g;"Vous pouvez utiliser ce fouet en toutes circonstances. Il semble innocent et ne ressemble en rien &amp;agrave; un sex Toy; mais des sa premi&amp;egrave;re utilisation le doux contact avec la peau vous fera fr&amp;eacute;mir.Manche en plastique transparent,R&amp;eacute;sistant et flexible,Couleur RoseLongueur totale : 25cm dont manche 10cm &amp;nbsp;.";16.64;16.64;0;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/f/o/fouet-rose---sex-toy-by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/f/o/fouet-rose---sex-toy-by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
510;MIMI ARGENT - NIPPIES by Bijoux Indiscrets ;Jeux coquins;Bijoux indiscrets ;Menos de 250 g;"Apr&amp;egrave;s avoir retir&amp;eacute; en faisant attention de ne pas toucher le c&amp;ocirc;t&amp;eacute; adh&amp;eacute;sif du plastique, appliquez Mimi sur votre peau, propre et s&amp;egrave;che. Appr&amp;ecirc;tez vous &amp;agrave; passer un agr&amp;eacute;able moment avec votre compagnon&amp;hellip;Couvre t&amp;eacute;tons adh&amp;eacute;sifs en brillants. Usage unique (entre 6h et 8h). R&amp;eacute;siste &amp;agrave; l&amp;rsquo;eau. Couleurs : Argent, Noir.";10.79;10.79;495;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/i/mimi-argent---nippies-by-bijoux-indiscrets.jpg;http://www.keepsecret.com/media/catalog/product/m/i/mimi-argent---nippies-by-bijoux-indiscrets.jpg;EXP / RET;+(33)826140202;75010;France
646709720070;STARBUST POURPRE - KeepSecret ;Jeux coquins;Keep Secret ;Menos de 250 g;"Laissez les fines plumes de ce plumeau effleurez votre corps, mettre vos sens en &amp;eacute;veil&amp;hellip; Appr&amp;ecirc;tez vous &amp;agrave; passer de d&amp;eacute;licieux moments.Couleurs : Violet, Rouge, Plum.";8.28;8.28;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/t/starbust-pourpre---keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/t/starbust-pourpre---keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577803468;MENOTTES FOURRURES LEOPARD - sex toy by KeepSecret ;Jeux coquins;Keep Secret ;De 250 g a 500 g;"Fur handcuffs to spice up your lovemaking!
Attach you, do you attach to alternate the roles of submissive / dominant
Fur handcuffs are among the most erotic accessories sold and used worldwide.

Of course, these handcuffs are equipped with a safety latch that allows the &quot;prisoner&quot;, one action at any time, to free itself with ease.
Color: Leopard

INSIDE:
- A pair of metal handcuffs
- 2 keys.";14.90;14.90;491;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/e/menottes_tigre.jpg;http://www.keepsecret.com/media/catalog/product/m/e/menottes_tigre.jpg;EXP / RET;+(33)826140202;75010;France
3700577801259;PILES LR03 x 4 ;Jeux coquins; ;Menos de 250 g;"Ne pas recharger, bien respecter les polarit&amp;eacute;s.Ne pas jeter au feu.Piles Alcalines LR03 x 41.5 VSans cadmium..";2.26;2.26;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/p/i/piles.jpg;http://www.keepsecret.com/media/catalog/product/p/i/piles.jpg;EXP / RET;+(33)826140202;75010;France
3700577801266;PILES LR06 x 4 ;Jeux coquins; ;Menos de 250 g;"Ne pas recharger, bien respecter les polarit&amp;eacute;s.Ne pas jeter au feu.Piles Alcalines LR06 x 41.5 VSans cadmium..";2.68;2.68;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/p/i/piles-lr06-x-4.jpg;http://www.keepsecret.com/media/catalog/product/p/i/piles-lr06-x-4.jpg;EXP / RET;+(33)826140202;75010;France
3700577801273;PILES SR44 x 6 ;Jeux coquins; ;Menos de 250 g;"Ne pas recharger, bien respecter les polarit&amp;eacute;s.Ne pas jeter au feu.6 x 1.55VMod&amp;egrave;le SR44.";2.34;2.34;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/p/i/piles-sr44-x-6.jpg;http://www.keepsecret.com/media/catalog/product/p/i/piles-sr44-x-6.jpg;EXP / RET;+(33)826140202;75010;France
3700577801242;SEXTOY BAG : pochette sextoy by KeepSecret ;Jeux coquins;Keep Secret ;Menos de 250 g;-.;4.10;4.10;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/e/sextoy-bag.jpg;http://www.keepsecret.com/media/catalog/product/s/e/sextoy-bag.jpg;EXP / RET;+(33)826140202;75010;France
3700577803475;MENOTTES FOURRURES ZEBRE - sex toy by KeepSecret ;Jeux coquins;Keep Secret ;De 250 g a 500 g;"Attachez vous, faites vous attacher, pour alterner les r&amp;ocirc;les de soumis/dominant&amp;hellip;1 paire de menottes en m&amp;eacute;tal2 cl&amp;eacute;sCouleur: ZebreExistent aussi en noir, rose, violet, leopard .";12.46;12.46;0;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/e/menottes-fourrures-zebre---sex-toy-by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/m/e/menottes-fourrures-zebre---sex-toy-by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577801235;TAPETTE COEUR : by KeepSecret ;Jeux coquins;Keep Secret ;De 250 g a 500 g;"Cette tapette est un sextoy dont voici les caractéristiques :
Longueur : 34 cm
Largeur : 8 cm
Matière : cuir.";29.90;29.90;495;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/t/a/tapette-coeur-pvc.jpg;http://www.keepsecret.com/media/catalog/product/t/a/tapette-coeur-pvc.jpg;EXP / RET;+(33)826140202;75010;France
